﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:55jbdIoizSDuI6bF3hIRYP","Plane Crash in C","Rilo Kiley","Take Offs and Landings","1","7","312000","spotify:user:trinity3infinity","2016-04-07T20:39:26Z"
"spotify:track:007pucQ12P53YHzaqfRGnV","The Zookeeper's Boy","Mew","And The Glass Handed Kites","1","7","283066","spotify:user:trinity3infinity","2016-04-07T20:41:48Z"
"spotify:track:0fIC59ZyS8ThtUF0Um6zuD","Cherub Rock","The Smashing Pumpkins","Siamese Dream (2011 - Remaster)","1","1","298253","spotify:user:trinity3infinity","2016-04-07T20:47:15Z"
"spotify:track:2bNCdW4rLnCTzgqUXTTDO1","4'33''","John Cage","4'33''","1","1","273066","spotify:user:128278286","2016-04-07T20:43:50Z"
"spotify:track:1AhDOtG9vPSOmsWgNW0BEY","Bohemian Rhapsody - Remastered 2011","Queen","A Night At The Opera (2011 Remaster)","1","11","354320","spotify:user:highzgal","2016-04-07T21:00:43Z"
"spotify:track:5ERnPWGQc5QK7M7HW3rjC6","Paranoid","Black Sabbath","Paranoid (Remastered)","1","2","168440","spotify:user:highzgal","2016-04-07T21:04:38Z"
"spotify:track:37gG4GPeTRPKKdXYx3zTRC","Song For The Dead","Queens of the Stone Age","Songs For The Deaf (UK Version)","1","4","352453","spotify:user:highzgal","2016-04-07T21:11:21Z"
"spotify:track:0NSeXLBOh16zjbENkAu0P6","Black Dog","Led Zeppelin","Led Zeppelin IV","1","1","294000","spotify:user:highzgal","2016-04-07T21:13:22Z"
"spotify:track:2WlrDQrMC1AyC34gVWBDoH","The Heaviest Matter Of The Universe","Gojira","From Mars To Sirius","1","6","237840","spotify:user:highzgal","2016-04-07T21:42:22Z"
"spotify:track:5V3mdRI2yQxbSsJGDPc5lD","Chop Suey!","System of a Down","Toxicity","1","6","210240","spotify:user:cam_allen","2016-04-08T09:08:15Z"
