﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:1zXerfPRvRqWgA5aazDHLa","Shaft - Live","The Ukulele Orchestra of Great Britain","Cambridge Folk Festival - Celebrating 50 Years","1","42","234544","spotify:user:eatyourgreens","2016-01-08T13:09:55Z"
"spotify:track:6SQ92XYPEHA4ccvvNLW6nS","It's Yer Money I'm After, Baby - 20th Anniversary Edition","The Wonder Stuff","The Eight Legged Groove Machine (20th Anniversary Edition)","1","3","171560","spotify:user:eatyourgreens","2016-01-08T13:15:42Z"
"spotify:track:3YfyNOBFUsG5Ze9VOOJi1k","Someone Like Me (Dubstep Radio Edit)","Ylvis","Someone Like Me (Dubstep Radio Edit)","1","1","250041","spotify:user:trinity3infinity","2016-01-08T15:43:22Z"
"spotify:track:5HOpkTTVcmZHnthgyxrIL8","The Fox (What Does The Fox Say?)","Ylvis","The Fox (What Does The Fox Say?)","1","1","213708","spotify:user:trinity3infinity","2016-01-08T15:43:35Z"
"spotify:track:0M3PUvG8N4jRttKQLcBLBW","Clever Girl","The Doubleclicks","Chainmail and Cello","1","6","70773","spotify:user:trinity3infinity","2016-01-08T15:51:50Z"
"spotify:track:4ACS8SnOb3WDwtzNTxKMUB","Let's Duet","John C. Reilly, Angela Correa","Walk Hard: The Dewey Cox Story "Original Motion Picture Soundtrack"","1","5","212266","spotify:user:trinity3infinity","2016-01-08T16:55:19Z"
"spotify:track:5D0SSbbTvGahO2YHMGH28Y","Die When I'm Young","Rachel Bloom","Please Love Me","1","3","151875","spotify:user:alexbowyer","2016-01-08T16:52:58Z"
"spotify:track:2mzuAU3JdBAYIdpFb1znOR","Re: Your Brains","Jonathan Coulton","JoCo Looks Back","1","19","272280","spotify:user:mcbouslog","2016-01-08T16:18:05Z"
"spotify:track:7fFNdqjtwtdfvgdKscahBU","Based on What I See","Erin & MeLissa","Everything's Fine","1","1","251733","spotify:user:mcbouslog","2016-01-08T16:18:11Z"
"spotify:track:1t7VssS676p12e1GKx2Rgr","Awaken","Metalocalypse: Dethklok","The Dethalbum","1","3","217400","spotify:user:trinity3infinity","2016-01-08T17:08:57Z"
"spotify:track:60R2v9lheAu3lwZwAFxMZK","White & Nerdy (Parody of "Ridin'" by Chamillionaire feat. Krayzie Bone)",""Weird Al" Yankovic","Straight Outta Lynwood","1","1","170213","spotify:user:alexbowyer","2016-01-08T17:00:28Z"
"spotify:track:0wjg8tYWZUUzRtFgPuDtzz","Jizz In My Pants","The Lonely Island","Incredibad","1","3","151346","spotify:user:alexbowyer","2016-01-08T17:01:58Z"
"spotify:track:1KLtkmQnN9pMgP6T4FdWk5","Area Codes","Ludacris, Nate Dogg","Word Of Mouf (Explicit)","1","7","303026","spotify:user:mrniaboc","2016-01-08T17:59:43Z"
"spotify:track:0euQw5ZxAwQxrMntWPG5jM","Wynona's Big Brown Beaver","Primus","Tales From The Punchbowl (Edited Version)","1","3","264000","spotify:user:mrniaboc","2016-01-08T18:00:42Z"
